text,intra_sentence_similarity
and you can i clean,0.37554749846458435
so and the first thing she did here heres here comes the the man,0.3159466087818146
and the man seen them,0.3733053505420685
because hes the one getting married,0.3125021457672119
and he said,0.37295207381248474
and she and and they were talking,0.46980351209640503
and and almost he was ready talk with her get married her,0.27042296528816223
and allofasudden she couldnt almost almost she couldnt remember she was sposta go,0.28858017921447754
she hadta one or,0.4222645163536072
so and then she said,0.36971187591552734
so she run to get the place,0.32425686717033386
and all fall everything falls down,0.4226154088973999
and her her little little,0.5502169728279114
and they all they were perfect,0.48014694452285767
and they all everybody falls down,0.4124661386013031
and and she forgot her s lsu,0.2684100866317749
or she a she forgot her ts ltsu,0.3096972107887268
and her ltsu,0.6381198167800903
they forgot her lteru,0.48129352927207947
and then this one,0.5129458904266357
and allofasudden whats gonna happen now,0.26753026247024536
so and then here all the the old woman the two two womens,0.34080731868743896
they said,0.5388923287391663
and why did he finally got his lpu,0.32349222898483276
and the old the woman the woman whos gonna get married,0.20403659343719482
and he will find the lpu,0.33499881625175476
and for somebody first,0.40511614084243774
so he tried everybody in the whole place,0.33773714303970337
and and everybody nope nope nope nope,0.4396457374095917
and this is,0.450128972530365
and hes just pushed push them smashed them,0.31053683161735535
he wanted the two of them wanna smash them and keep mashing smashing,0.2752886116504669
and the old man says,0.2931113839149475
and and he said to the match s,0.2742830514907837
and he,0.5471725463867188
and so he was ready to go,0.27788662910461426
and here comes,0.49240759015083313
the mice got a clip,0.2676580846309662
this little mice mice,0.53752601146698
he grabbed his ltlu,0.5160282850265503
and now hes,0.2875921130180359
so he,0.620046854019165
and he,0.5471725463867188
and she was just walking at all and she turned,0.32144248485565186
she said,0.5303276181221008
and allofasudden he gets his lpu,0.40552249550819397
and it falls perfect with her,0.3463130295276642
and they got married forever,0.3338804543018341
www,1.0000001192092896
www,1.0000001192092896
we got some peanut butter,0.4060704708099365
and the first thing you do is you get two two breads s,0.24798496067523956
two breads s,0.3601006269454956
and then you get some peanut butter,0.3931461274623871
and you splenzu,0.5337346196174622
you open,0.6119522452354431
and you splpu,0.5337346196174622
and then and the other,0.6496275067329407
oh,0.9999998807907104
my,1.0000001192092896
so we open,0.5212681293487549
and we got some tliu,0.4035913348197937
and we tliu,0.5200183391571045
we plain,0.585918128490448
and then we put the reds,0.3614051938056946
and we slap them,0.3475659489631653
and we eat them,0.416221022605896
www,1.0000001192092896
mhm,0.0
it seems like,0.5775808691978455
you be it it afterwards or right now,0.4282422363758087
right now its its the days youknow I gotta tell myself,0.22822904586791992
because Im not Im not gonna quit,0.2787007987499237
so Im just gonna wanna be wanna try everything better,0.3265770375728607
because you sell s,0.39833444356918335
you can try,0.654320478439331
and sometimes my wife tries a little bit but shes gotta go with herself every day,0.224920392036438
so theres alotof doing things about myself,0.37366819381713867
but Im glad youknow Im glad Im yelling s,0.28274884819984436
tonight I wanna do better,0.4913053810596466
I wanna do better for a long long time,0.31012654304504395
and thats why what I wanna wanna do,0.327318400144577
thats why,0.4539983570575714
to see a better xxx,0.3035058081150055
youknow even even sometimes when its terrible Im just gonna well Im not gonna quit,0.24598203599452972
Im gonna go anyway,0.3430812358856201
and Im gonna go anyway,0.24803751707077026
youknow some people dont,0.3591763377189636
and thats,0.4621128439903259
Im gonna go in myself anyway,0.25749775767326355
xxx,1.0
yeah,1.0
oh I can remember alotof things now,0.32508453726768494
way down there,0.54120934009552
my wife and I were sitting there,0.2955937683582306
and she helps me but she couldnt remember,0.3090920150279999
and I could not do anything either,0.4567876160144806
I could just bbbbo,0.6499610543251038
so finally she after she,0.5384118556976318
we gotta get h we got,0.391643762588501
my man,0.6034817695617676
or they wanna go on him ready soon,0.29658243060112
so the the mans,0.4216877818107605
and everybodys and they and they sitting with me,0.4425007998943329
the the three people sitting me they,0.40136784315109253
and I said,0.32917967438697815
youknow I I got,0.6110408902168274
and my wife said and this morning said,0.28120148181915283
he doesnt and she didnt know anything was now either,0.2798660099506378
so in this morning my wife talked,0.2742730677127838
and she said,0.38078364729881287
he he wasnt drinking or anything,0.3007543385028839
everything he was perfect,0.39020583033561707
he was working,0.45095184445381165
he painting,0.5891912579536438
no xxx FirstnameJ FirstnameJs place,0.35812637209892273
oh not Firstname s,0.2911608815193176
no,0.9999999403953552
non,1.0000001192092896
John ay ay his little woman and his xxx,0.21991530060768127
and I was painting,0.36664727330207825
and my wife says,0.2987225353717804
he just sometimes he just he sleeped,0.6102497577667236
and and so she gots,0.39065930247306824
and so she got some new pills,0.3035733997821808
well I was nobody knew what it was either,0.353137731552124
they wanted to get new things with these new some extra pills,0.37137678265571594
and you got new things,0.3629309833049774
we wanted to slow down because if I youknow,0.36506083607673645
so they get in alot difference,0.30817657709121704
and and then,0.7399519085884094
he says,0.5041618347167969
and it was long time,0.3859178125858307
and I sat there a long time after,0.2805314064025879
finally a doctor said my wife,0.29557064175605774
and and and shes she couldnt talk herself but now my wife told her,0.24975910782814026
and it and it and it ttsu,0.5415343046188354
her,1.0
and the and the other doctor grabbed me first,0.32993197441101074
and as soon as he finds it he finds my brain,0.27313703298568726
because my,0.6057976484298706
and he clipped this one already back here,0.38351184129714966
so it was just blnu,0.5155948400497437
it was sposta be the same,0.39804717898368835
and this why after he did it he he didnt clip them yet,0.2969376742839813
he just he was just trying,0.4696088433265686
and and allofasudden he gave myself bigger myself too,0.31359782814979553
and my wife youknow I hadnt see it,0.2370564043521881
my wife tells me thats what happened,0.31040525436401367
they finally finally got a doctor and find one,0.3413824737071991
youknow and he and they them then,0.4152897298336029
because they dont clip my things there,0.34617647528648376
and he and he n,0.38095927238464355
the other doctors wanted to die them,0.40208613872528076
and then this one doctor gets them do bigger stuff,0.3255087733268738
but a bigger stuff,0.4444938004016876
and after,0.662024736404419
after close slower,0.5233135223388672
after all that blood,0.45229992270469666
after that and allofasudden I open myself and Im better,0.2914820909500122
after that Im trying again youknow,0.26710283756256104
been a long time and they finally what happened,0.37653759121894836
I I just wanted the ee the o,0.2783938944339752
I I really didnt do that,0.48300623893737793
youknow,1.0
sometimes my wife would just say hi,0.29812490940093994
and,1.0
and it was a long time after,0.3540059030056
I think I I was fifty one,0.4181201756000519
I think after I was two,0.33038994669914246
I was fifty eight,0.38510414958000183
then it was fifty eight fifty eight fifty nine or fifty eight,0.47204405069351196
no no fifty one,0.503875195980072
fifty eight another one,0.6198233962059021
there was this one,0.483752965927124
after that now now after I feeling sit there,0.37704944610595703
and then after that I would the new new thing I knew I wanted to feel alittle better,0.33640599250793457
after that after that when I finally feel myself youknow I wanna,0.3585538864135742
and thats the last time before,0.377087265253067
I talked with my wife,0.32982853055000305
I wanna go,0.5504419207572937
that is the first one is you and your woman that helped me that helped me,0.3130883276462555
youknow the first time long time before nobody,0.3540846109390259
youknow and after youknow and this this morning or,0.2838290333747864
but she she she knew,0.6202954649925232
she just she wanted to talk with her,0.3834550976753235
and and she would say,0.3593282401561737
and shed talk this but she couldnt help me,0.2916658818721771
and after youknow after I kept telling my wife,0.26435863971710205
and I guess youknow her rose s,0.22442513704299927
because its,0.6238483190536499
I wish I was better xxx,0.357063889503479
but I cant I just want Im not Im not ready to quit yet,0.32670292258262634
probably the long time,0.5308459997177124
the the the the in other words you wanna know the first time what,0.3610342741012573
well I guess the the new thing was was Shane was,0.2800908088684082
whatever time she,0.5498507022857666
because I my FirstnameS was getting small,0.359816312789917
and and every she,0.5078389048576355
so I drived,0.4822772443294525
youknow sometimes go with her,0.30597174167633057
and and wed drive in this morning every,0.3029747009277344
there was another three other people that would go with them,0.38089078664779663
so,0.9999999403953552
he was so xxx wanted to go,0.27424269914627075
he wanted to play,0.4173228144645691
