text,Split_Clauses,Word_Counts,Max_Syntax_Tree_Depth,Word_Order,Verb_Phrases
Cinderella is told she is not going and she is not going to be invited,"['Cinderella is told she is not going and she is not going to be invited', 'she is not going', 'she is not going to be invited']","[15, 4, 7]",3,"['VS', 'SV', 'SV']","[4, 1, 2]"
she is looking at a picture book and there are two dresses laying on the bed and the dresser but they are not the dresses in the next scene that the wicked stepsisters have on to go to the ball,"['there are two dresses laying on the bed and the dresser but they are not the dresses in the next scene that the wicked stepsisters have on to go to the ball', 'she is looking at a picture book and there are two dresses laying on the bed and the dresser but they are not the dresses in the next scene that the wicked stepsisters have on to go to the ball']","[32, 40]",8,"['VSO', 'SVO']","[2, 2]"
but they go on and go to the ball,"['go to the ball', 'but they go on and go to the ball']","[4, 9]",4,"['V', 'SV']","[1, 1]"
Cinder Cinderella is left at home by the hearth with the mice when her fairy godmother appears,"['when her fairy godmother appears', 'Cinder Cinderella is left at home by the hearth with the mice when her fairy godmother appears']","[5, 17]",3,"['SV', 'VS']","[1, 1]"
turns the mice into ot footmen the pumpkin into a carriage,['turns the mice into ot footmen the pumpkin into a carriage'],[11],4,['VO'],[1]
Cinderella becomes splendid in a beautiful white dress and a white headband,['Cinderella becomes splendid in a beautiful white dress and a white headband'],[12],4,['SV'],[1]
and they start off to the palace with Cinderella in the carriage,['and they start off to the palace with Cinderella in the carriage'],[12],4,['SV'],[1]
and she goes into the palace,['and she goes into the palace'],[6],3,['SV'],[1]
and the next time the stepsisters see her this beautiful woman who they do not recognize is dancing with the prince,"['and the next time the stepsisters see her this beautiful woman who they do not recognize is dancing with the prince', 'this beautiful woman who they do not recognize is dancing with the prince']","[21, 13]",4,"['SVO', 'SOV']","[3, 2]"
and he is very obviously very am enamored of her,['and he is very obviously very am enamored of her'],[10],3,['SV'],[0]
he looks she looks at the clock,"['he looks she looks at the clock', 'she looks at the clock']","[7, 5]",4,"['SV', 'SV']","[1, 1]"
it is twelve oclock,['it is twelve oclock'],[4],2,['SV'],[0]
she only has until twelve oclock before everything changes back that the fairy godmother gave her,"['she only has until twelve oclock before everything changes back that the fairy godmother gave her', 'before everything changes back that the fairy godmother gave her']","[16, 10]",4,"['SVO', 'SVO']","[1, 1]"
so she runs outof the palace leaving the glass slipper on the stairway,['so she runs outof the palace leaving the glass slipper on the stairway'],[13],6,['SVO'],[1]
and she goes outof the palace,['and she goes outof the palace'],[6],3,['SVO'],[1]
and she is outside with the pumpkin and the mice and the horse,['and she is outside with the pumpkin and the mice and the horse'],[13],6,['SV'],[0]
and they go back home,['and they go back home'],[5],2,['SV'],[1]
but the prince finds the slipper on the stairway and began this search for the young woman who can wear that slipper,"['but the prince finds the slipper on the stairway and began this search for the young woman who can wear that slipper', 'began this search for the young woman who can wear that slipper']","[22, 12]",7,"['SVO', 'VOS']","[2, 2]"
when they get to the wicked stepmothers house the stepmother has a cane in her hand,"['when they get to the wicked stepmothers house', 'when they get to the wicked stepmothers house the stepmother has a cane in her hand']","[8, 16]",5,"['SV', 'SVO']","[1, 1]"
and anyway shes tripping up the man who has the slipper on a pillow,['and anyway shes tripping up the man who has the slipper on a pillow'],[15],5,['SVO'],[1]
but the prince gets still gets around to trying the slipper on Cinderella and it fits,"['it fits', 'but the prince gets still gets around to trying the slipper on Cinderella and it fits']","[2, 16]",4,"['SV', 'SVO']","[1, 1]"
and they go off to the palace and live happily ever after,"['and they go off to the palace and live happily ever after', 'live happily ever after']","[12, 4]",3,"['SV', 'V']","[1, 1]"
www,['www'],[1],0,['V'],[0]
www,['www'],[1],0,['V'],[0]
oh it has a beginning a middle and an end,['oh it has a beginning a middle and an end'],[10],4,['SVO'],[1]
so the mother and the father are sitting on the picnic blanket listening to the radio,['so the mother and the father are sitting on the picnic blanket listening to the radio'],[16],6,['SV'],[1]
the young son is flying his kite,['the young son is flying his kite'],[7],2,['SVO'],[1]
theyre out in the side yard of the house,['theyre out in the side yard of the house'],[10],5,['SV'],[1]
theres a breeze blowing with the flag flying and a pretty sailboat,['theres a breeze blowing with the flag flying and a pretty sailboat'],[13],6,['V'],[1]
and it looks like a very idyllic obj,['and it looks like a very idyllic obj'],[8],4,['SV'],[1]
and theres a fisherman on the dock,['and theres a fisherman on the dock'],[8],4,['V'],[1]
and hes pulled a fish outof the water,"['and hes pulled a fish outof the water', 'outof the water']","[9, 3]",3,"['SVO', 'VO']","[1, 0]"
and theres a pretty little girl building a very pretty sandcastle with her hair in a ponytail,['and theres a pretty little girl building a very pretty sandcastle with her hair in a ponytail'],[18],5,['VO'],[1]
and it looks like the mother is pouring a bottle of wine or a bottle of ketchup laughs in to a glass,"['like the mother is pouring a bottle of wine or a bottle of ketchup laughs in to a glass', 'and it looks like the mother is pouring a bottle of wine or a bottle of ketchup laughs in to a glass']","[19, 22]",6,"['SVO', 'SVO']","[1, 2]"
it looks like a lovely family picnic in CapeCod,['it looks like a lovely family picnic in CapeCod'],[9],4,['SV'],[1]
okay I can start,['okay I can start'],[4],1,['SV'],[1]
the little girl has found her kitty is up in det branch of a tree,['the little girl has found her kitty is up in det branch of a tree'],[15],6,['SV'],[1]
Daddy has already climbed up into the branch to try and get the cat down,"['Daddy has already climbed up into the branch to try and get the cat down', 'to try and get the cat down']","[15, 7]",4,"['SVO', 'VO']","[2, 1]"
the dog is at the bottom barking his head off at the father and the cat,['the dog is at the bottom barking his head off at the father and the cat'],[16],6,['SVO'],[0]
theres a bird sitting on the tree ignoring everything,['theres a bird sitting on the tree ignoring everything'],[10],5,['VO'],[1]
and two firemen are on the way to the rescue with a ladder to get the cat down,"['to get the cat down', 'and two firemen are on the way to the rescue with a ladder to get the cat down']","[5, 18]",7,"['VO', 'SVO']","[1, 1]"
theres more,['theres more'],[3],1,['V'],[1]
nope,['nope'],[1],0,['V'],[0]
www,['www'],[1],0,['V'],[0]
the mother has planned a fourth birthday party for her little boy,['the mother has planned a fourth birthday party for her little boy'],[12],3,['SVO'],[1]
and two of his friends and their mothers has have just come into the door,['and two of his friends and their mothers has have just come into the door'],[15],4,['SV'],[1]
and the mother has discovered the dog has eaten the side off of the birthday cake and is going after the dog with a terrible expression on her face with a broom and is going to beat the dog,"['and the mother has discovered the dog has eaten the side off of the birthday cake and is going after the dog with a terrible expression on her face with a broom and is going to beat the dog', 'the dog has eaten the side off of the birthday cake and is going after the dog with a terrible expression on her face with a broom and is going to beat the dog']","[39, 34]",7,"['SVO', 'SVO']","[5, 4]"
the little boy is crying big sobs,['the little boy is crying big sobs'],[7],2,['SVO'],[1]
and the two guests are just kindof standing holding their gifts perplexed about what is going to happen next to the birthday cake and the birthday party,"['standing holding their gifts perplexed about what is going to happen next to the birthday cake and the birthday party', 'and the two guests are just kindof standing holding their gifts perplexed about what is going to happen next to the birthday cake and the birthday party']","[20, 27]",11,"['VOS', 'SVO']","[3, 3]"
oh I missed a birthday candle,['oh I missed a birthday candle'],[6],2,['SVO'],[1]
its a fifth birthday,['its a fifth birthday'],[4],1,['V'],[0]
Im sorry,['Im sorry'],[3],1,['SV'],[1]
the fifth birthday candle was lying on the table with all the crumbs and the dog footprints,['the fifth birthday candle was lying on the table with all the crumbs and the dog footprints'],[17],4,['SV'],[1]
www,['www'],[1],0,['V'],[0]
www,['www'],[1],0,['V'],[0]
theres a man looking like a farmer in overalls and a big hat standing beside the road with a tree that he is just ready to plant when two people in a convertible drive up beside him take out a road map and ask him directions,['theres a man looking like a farmer in overalls and a big hat standing beside the road with a tree that he is just ready to plant when two people in a convertible drive up beside him take out a road map and ask him directions'],[47],9,['VSO'],[2]
the man the farmer who was planting the tree or whatever he whoever he is points out the directions to them,['the man the farmer who was planting the tree or whatever he whoever he is points out the directions to them'],[21],4,['VSO'],[1]
they are looking at him,['they are looking at him'],[5],2,['SV'],[1]
hes pointing out directions,['hes pointing out directions'],[5],1,['SVO'],[1]
next picture is they have left on their way on down the road,"['next picture is they have left on their way on down the road', 'they have left on their way on down the road']","[13, 10]",4,"['SV', 'SV']","[1, 1]"
he begins digging the hole,"['digging the hole', 'he begins digging the hole']","[3, 5]",3,"['VO', 'SVO']","[1, 1]"
he is digging a pretty good sized hole by this time,['he is digging a pretty good sized hole by this time'],[11],3,['SVO'],[1]
and theres a big pile of dirt beside him,['and theres a big pile of dirt beside him'],[10],3,['V'],[1]
and hes ready to put the tree in the ground when he looks up and the same people are back again in the same car,['and hes ready to put the tree in the ground when he looks up and the same people are back again in the same car'],[26],7,['SVO'],[2]
