text,Split_Clauses,Word_Counts,Max_Syntax_Tree_Depth,Word_Order,Verb_Phrases
oh boy,['oh boy'],[2],1,['V'],[0]
www,['www'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
this this other this old old woman got married,['this this other this old old woman got married'],[9],2,['V'],[1]
and this morning the old woman had two or,['and this morning the old woman had two or'],[9],2,['SVO'],[1]
and the two two little ones,['and the two two little ones'],[6],1,['V'],[0]
and the other girl was a ase presflu,['and the other girl was a ase presflu'],[8],2,['SV'],[0]
she little girl,['she little girl'],[3],1,['SV'],[0]
xxx horses and the little dogs and other things,['xxx horses and the little dogs and other things'],[9],3,['V'],[0]
she was playing that,['she was playing that'],[4],1,['SVO'],[1]
and then this morning she was she was making she was making the other woman who was hiking,"['she was making she was making the other woman who was hiking', 'and then this morning she was she was making she was making the other woman who was hiking']","[12, 18]",5,"['SVO', 'SVO']","[3, 3]"
and the older the other womans,['and the older the other womans'],[6],1,['V'],[0]
they didnt wanna be the same,['they didnt wanna be the same'],[7],2,['SV'],[0]
and and then this I think in this morning it was a long time as they go better,"['as they go better', 'and and then this I think in this morning it was a long time as they go better', 'and then this I think']","[4, 18, 5]",3,"['SV', 'SV', 'SV']","[1, 0, 1]"
the the the old woman says,['the the the old woman says'],[6],2,['SV'],[1]
and so the woman was helping everybody else to go for the other woman,"['to go for the other woman', 'and so the woman was helping everybody else to go for the other woman']","[6, 14]",4,"['V', 'SVO']","[1, 2]"
nzu,['nzu'],[1],0,['V'],[0]
and now in this morning she was talking about a brand new little,['and now in this morning she was talking about a brand new little'],[13],3,['SV'],[1]
everything as soon as,['everything as soon as'],[4],2,['V'],[0]
not not after the gnat,['not not after the gnat'],[5],2,['V'],[0]
shes can better she can better that,"['she can better', 'shes can better she can better that']","[3, 8]",2,"['SV', 'SV']","[0, 2]"
she can talk everything get brand new little,"['she can talk everything get brand new little', 'get brand new']","[8, 3]",3,"['SVO', 'VS']","[1, 1]"
but she gotta remember that at night,"['but she gotta remember that at night', 'ta remember that']","[8, 3]",2,"['SVO', 'VO']","[2, 1]"
so so she she get little apple s,['so so she she get little apple s'],[8],3,['SVO'],[1]
she got brand new little things,['she got brand new little things'],[6],2,['SVO'],[1]
she was dancing,['she was dancing'],[3],1,['SV'],[1]
and the brand new liked her,['and the brand new liked her'],[6],3,['SVO'],[1]
and then allofasudden she runned,"['and then allofasudden she runned', 'she runned']","[5, 2]",2,"['VS', 'SV']","[1, 1]"
uhoh she gotta go,"['ta go', 'uhoh she gotta go']","[2, 5]",2,"['V', 'SV']","[1, 2]"
because she said she had she liked him but he,"['because she said she had she liked him but he', 'she had she liked him']","[10, 5]",3,"['SVO', 'SVO']","[2, 1]"
so she run,['so she run'],[3],1,['SV'],[1]
and one of one of her l lpzu,['and one of one of her l lpzu'],[8],5,['V'],[0]
she loft,['she loft'],[2],1,['SV'],[1]
and this allofasudden it went pop,['and this allofasudden it went pop'],[6],2,['SV'],[1]
everybody comes down,['everybody comes down'],[3],1,['SV'],[1]
so she won s,['so she won s'],[4],1,['SVO'],[1]
but then the then heres the man,['but then the then heres the man'],[7],2,['SVO'],[1]
he gets the u the little lplu,['he gets the u the little lplu'],[7],2,['SVO'],[1]
everyone he was talking xxx,['everyone he was talking xxx'],[5],1,['SV'],[1]
and he and he wants to,['and he and he wants to'],[6],2,['SV'],[1]
hes everyone sits down there,"['everyone sits down there', 'hes everyone sits down there']","[4, 6]",3,"['SV', 'SV']","[1, 1]"
and we wanna get your p plu,"['get your p plu', 'and we wanna get your p plu']","[4, 7]",4,"['VSO', 'SVO']","[1, 1]"
and he puts and,['and he puts and'],[4],1,['SV'],[1]
and he zzu,['and he zzu'],[3],1,['SV'],[1]
and he pushed and pushed and pushed,"['pushed and pushed', 'and he pushed and pushed and pushed']","[3, 7]",2,"['V', 'SV']","[1, 1]"
and he couldnt do that one,['and he couldnt do that one'],[7],2,['SVO'],[1]
and he threw,['and he threw'],[3],1,['SV'],[1]
and then and then in this morning just for the here the nice wlu,['and then and then in this morning just for the here the nice wlu'],[14],3,['V'],[0]
she wasnt doing that because the woman said,"['she wasnt doing that because the woman said', 'because the woman said']","[9, 4]",3,"['SVO', 'SV']","[1, 1]"
and then here comes the man said,"['and then here comes', 'and then here comes the man said']","[4, 7]",2,"['V', 'SV']","[1, 1]"
because as he,['because as he'],[3],1,['V'],[0]
and allofasudden as the as the man was running going running bye,"['as the man was running going running', 'and allofasudden as the as the man was running going running bye']","[7, 12]",3,"['SV', 'VS']","[1, 2]"
so so he get,['so so he get'],[4],1,['SV'],[1]
she was terrible,['she was terrible'],[3],1,['SV'],[0]
and she hadnt cleaned herself,['and she hadnt cleaned herself'],[6],1,['SVO'],[1]
and she was terrible,['and she was terrible'],[4],1,['SV'],[0]
and then and she said,['and then and she said'],[5],1,['SV'],[1]
and so he he just sat there,['and so he he just sat there'],[7],2,['SV'],[1]
and she slipped slipped like a perfect,"['slipped like a perfect', 'and she slipped slipped like a perfect']","[4, 7]",4,"['V', 'SV']","[1, 1]"
just slipper right at perfect in them,['just slipper right at perfect in them'],[7],2,['V'],[0]
and allofasudden,['and allofasudden'],[2],1,['V'],[0]
or allofasudden,['or allofasudden'],[2],1,['V'],[0]
and she was xxx,['and she was xxx'],[4],1,['SV'],[0]
she got married with him,['she got married with him'],[5],2,['V'],[1]
and she was dancing,['and she was dancing'],[4],1,['SV'],[1]
www,['www'],[1],0,['V'],[0]
my speech is is is is coming alittle better I think,['my speech is is is is coming alittle better I think'],[11],2,['SVO'],[2]
its its nice a little bit nicer to talk with anybody at all,['its its nice a little bit nicer to talk with anybody at all'],[13],4,['V'],[1]
I pretty sure that I can like,"['that I can like', 'I pretty sure that I can like']","[4, 7]",2,"['SV', 'SV']","[1, 1]"
and,['and'],[1],0,['V'],[0]
yet he he talks alittle better,"['yet he he talks alittle better', 'he talks alittle better']","[6, 4]",2,"['VSO', 'SVO']","[0, 1]"
and and theyre theyre theyre theyre theyre youknow theyre laughing,"['and and theyre theyre', 're']","[6, 1]",1,"['SV', 'V']","[1, 1]"
youknow sometimes hell say,['youknow sometimes hell say'],[4],1,['SV'],[1]
or hell say,['or hell say'],[3],1,['SV'],[1]
and sometimes Ill walk in the in the in the place in this morning,['and sometimes Ill walk in the in the in the place in this morning'],[14],5,['SV'],[0]
and Ill Ill say,['and Ill Ill say'],[4],2,['SV'],[1]
and and theyll,['and and theyll'],[4],1,['SV'],[0]
and somebody walks my place,['and somebody walks my place'],[5],2,['SVO'],[1]
and Ill just say,['and Ill just say'],[4],1,['SV'],[1]
and and they say,['and and they say'],[4],1,['SV'],[1]
and they keep walking,"['and they keep walking', 'walking']","[4, 1]",1,"['SV', 'V']","[1, 1]"
and you can do that,['and you can do that'],[5],1,['SVO'],[1]
but youknow you would do this like that,"['but youknow you would do this like that', 'you would do this like that']","[8, 6]",3,"['VSO', 'SVO']","[1, 1]"
nobody remembers what Im doing,"['nobody remembers what Im doing', 'what Im doing']","[6, 4]",2,"['SVO', 'OSV']","[2, 1]"
I just say,['I just say'],[3],1,['SV'],[1]
and xxx,['and xxx'],[2],1,['V'],[0]
so what I can see I just say,"['I just say', 'so what I can see I just say']","[3, 8]",2,"['SV', 'OSV']","[1, 1]"
or,['or'],[1],0,['V'],[0]
and well,['and well'],[2],1,['V'],[0]
yes,['yes'],[1],0,['V'],[0]
after my stroke,['after my stroke'],[3],2,['V'],[0]
yeah yeah because well the first thing I remember that I was talking I was talking alotof times with my wife,['yeah yeah because well the first thing I remember that I was talking I was talking alotof times with my wife'],[21],1,['VS'],[2]
youknow because I told her,"['youknow because I told her', 'because I told her']","[5, 4]",2,"['VSO', 'SVO']","[0, 1]"
youknow,['youknow'],[1],0,['V'],[1]
and and is FirstnameSh was there,['and and is FirstnameSh was there'],[6],2,['SV'],[0]
and I drives,['and I drives'],[3],1,['SV'],[1]
and she she would we did,['and she she would we did'],[6],3,['SV'],[1]
because I would drive,['because I would drive'],[4],1,['SV'],[1]
or well drive her down and see this one,"['see this one', 'or well drive her down and see this one']","[3, 9]",3,"['VO', 'VO']","[1, 1]"
or youknow Ill say,['or youknow Ill say'],[4],2,['SV'],[1]
and and,['and and'],[2],1,['V'],[0]
youknow so I I find a little place there,['youknow so I I find a little place there'],[9],0,['VSO'],[1]
I wanted to go this one,"['to go this one', 'I wanted to go this one']","[4, 6]",3,"['VO', 'SVO']","[1, 2]"
is,['is'],[1],0,['V'],[0]
shes driving this one,['shes driving this one'],[5],2,['SVO'],[1]
and and the other one she tells me she said,['and and the other one she tells me she said'],[10],3,['SOV'],[1]
because and this morning I was I was talking and what to do every day youknow and order,"['I was talking and what to do every day youknow and order', 'because and this morning I was I was talking and what to do every day youknow and order']","[12, 18]",4,"['SVO', 'SVO']","[2, 2]"
and,['and'],[1],0,['V'],[0]
youknow and and after I did my stroke youknow because my wife is the same thing,"['after I did my stroke', 'youknow and and after I did my stroke youknow because my wife is the same thing']","[5, 16]",3,"['SVO', 'SOV']","[1, 1]"
and I I was driving,['and I I was driving'],[5],1,['SV'],[1]
now now shes,['now now shes'],[4],1,['SV'],[1]
and shes because she knows because I did my stroke,"['because she knows because I did my stroke', 'and shes because she knows because I did my stroke']","[8, 11]",4,"['SVO', 'SVO']","[1, 1]"
she the she remembers the the the the days when I I was did alotof things,"['she the she remembers the the the the days when I I was did alotof things', 'did alotof things']","[16, 3]",4,"['SVO', 'VS']","[1, 1]"
lot of lot of spndizu,['lot of lot of spndizu'],[5],4,['V'],[0]
and and allofasudden allofasudden allofasudden,['and and allofasudden allofasudden allofasudden'],[5],1,['V'],[0]
to try it,['to try it'],[3],1,['VO'],[1]
to I she doesnt want,['to I she doesnt want'],[6],2,['SV'],[1]
she just,['she just'],[2],1,['V'],[0]
youknow most of the day,['youknow most of the day'],[5],4,['VO'],[1]
recovery yes,['recovery yes'],[2],1,['V'],[0]
yes,['yes'],[1],0,['V'],[0]
the first the first day the the first times s,['the first the first day the the first times s'],[10],2,['V'],[0]
but after that they finally opened me xxx,['but after that they finally opened me xxx'],[8],2,['SVO'],[1]
and and I was I wouldnt talk,"['I wouldnt talk', 'and and I was I wouldnt talk']","[4, 8]",2,"['SV', 'SV']","[1, 1]"
and this morning when she come with me I would I would laugh,['and this morning when she come with me I would I would laugh'],[13],5,['SV'],[1]
I would I wouldnt laugh but I would I would say,"['I would I wouldnt laugh but I would I would say', 'I would I would say']","[12, 5]",3,"['SV', 'SV']","[2, 1]"
youknow and shed come,"['youknow and shed come', 'youknow and shed']","[4, 3]",2,"['V', 'V']","[1, 1]"
and shed sit me in this morning,"['sit me in this morning', 'and shed sit me in this morning']","[5, 7]",4,"['VO', 'VO']","[1, 1]"
and and she would say,['and and she would say'],[5],1,['SV'],[1]
and and after that she didnt she couldnt have yth anything to do with me,['and and after that she didnt she couldnt have yth anything to do with me'],[17],4,['SVO'],[2]
she couldnt help me do something,"['me do something', 'she couldnt help me do something']","[3, 7]",2,"['SVO', 'SVO']","[1, 1]"
so thats that was the other team the other people in this morning thats sposta be sit there and remember remember your throw your ball,['so thats that was the other team the other people in this morning thats sposta be sit there and remember remember your throw your ball'],[27],8,['SVO'],[2]
or see what youre doing,"['or see what youre doing', 'what youre doing']","[6, 4]",2,"['VOS', 'OSV']","[2, 1]"
or this one,['or this one'],[3],1,['V'],[0]
the first side of the four,['the first side of the four'],[6],3,['V'],[0]
and my wife didnt do that so we got a woman that that talks to me walk,"['so we got a woman that that talks to me walk', 'and my wife didnt do that so we got a woman that that talks to me walk']","[11, 18]",5,"['SVO', 'SVO']","[1, 1]"
and then and he,['and then and he'],[4],2,['V'],[0]
then she would out this this this other man,['then she would out this this this other man'],[9],2,['SV'],[1]
he would,['he would'],[2],1,['SV'],[0]
and hed,['and hed'],[3],1,['V'],[0]
and I,['and I'],[2],1,['V'],[0]
youknow after after I remember how exactly to work,"['after I remember how exactly to work', 'youknow after after I remember how exactly to work']","[7, 9]",4,"['SV', 'VS']","[2, 1]"
after now I can walk a little bit,['after now I can walk a little bit'],[8],2,['SV'],[1]
and then and and he gets me a ball,['and then and and he gets me a ball'],[9],2,['SVO'],[1]
and then this morning hed then he then hed get me some,['and then this morning hed then he then hed get me some'],[14],4,['SVO'],[1]
and this morning,['and this morning'],[3],1,['V'],[0]
so youknow I just just little things,['so youknow I just just little things'],[7],3,['V'],[0]
so after that after long time before when he he hed get me something to eat every day,['so after that after long time before when he he hed get me something to eat every day'],[19],6,['VSO'],[1]
and he said,['and he said'],[3],1,['SV'],[1]
and I didnt make any because then that hurts that,"['that hurts that', 'and I didnt make any because then that hurts that']","[3, 11]",2,"['SVO', 'SVO']","[1, 1]"
the same the little thing,['the same the little thing'],[5],2,['V'],[0]
and and this morning she does and,['and and this morning she does and'],[7],2,['SV'],[1]
but after that the man in this morning you get to,['but after that the man in this morning you get to'],[11],4,['SV'],[1]
and and we could,['and and we could'],[4],1,['SV'],[0]
so I could walk around,['so I could walk around'],[5],1,['SV'],[1]
and now he knows,['and now he knows'],[4],1,['SV'],[1]
ke he says,['ke he says'],[3],1,['SV'],[1]
youknow and I,['youknow and I'],[3],0,['V'],[0]
everything was pretty good,['everything was pretty good'],[4],2,['SV'],[0]
in this morning,['in this morning'],[3],2,['V'],[0]
in in this morning there was one there was one thing that the woman,"['in in this morning there was one there was one thing that the woman', 'there was one thing that the woman']","[14, 7]",5,"['VS', 'VS']","[1, 1]"
no this was the this was a girl thing that,['no this was the this was a girl thing that'],[10],3,['SV'],[0]
and you get you get one,"['and you get you get one', 'you get one']","[6, 3]",2,"['SVO', 'SVO']","[1, 1]"
and and the the and Im sposta sit there and xxx come like this,['and and the the and Im sposta sit there and xxx come like this'],[15],1,['VS'],[2]
like one,['like one'],[2],1,['V'],[0]
then one two three,['then one two three'],[4],1,['V'],[0]
one two three four,['one two three four'],[4],1,['V'],[0]
one two three four five,['one two three four five'],[5],1,['V'],[0]
and then this morning Id get this one and this youknow,"['this youknow', 'and then this morning Id get this one and this youknow']","[2, 12]",2,"['V', 'SVO']","[0, 1]"
now she tells me,['now she tells me'],[4],1,['SVO'],[1]
then do this one,['then do this one'],[4],2,['VO'],[1]
do it this xxx do it to them,['do it this xxx do it to them'],[8],2,['SVO'],[1]
she wanted youknow she wanted usually the same different every day,"['she wanted youknow she wanted usually the same different every day', 'she wanted usually the same different every day']","[11, 8]",3,"['SVO', 'SVO']","[1, 1]"
and its alittle better now,['and its alittle better now'],[5],2,['SV'],[0]
a long time before after I didnt,"['a long time before after I did', 'after I did']","[7, 3]",3,"['SV', 'SV']","[1, 1]"
and it and like,['and it and like'],[4],1,['V'],[0]
youknow I couldnt,['youknow I couldnt'],[4],1,['SV'],[0]
pretty soon I could,['pretty soon I could'],[4],2,['SV'],[0]
not everything but pretty little better,['not everything but pretty little better'],[6],3,['V'],[0]
and this morning nobodys everybody,['and this morning nobodys everybody'],[5],2,['V'],[0]
and now now its I can,['and now now its I can'],[6],2,['SV'],[0]
and and a this morning I didnt,['and and a this morning I didnt'],[8],2,['SV'],[1]
mhm,['mhm'],[1],0,['V'],[0]
oh,['oh'],[1],0,['V'],[0]
